StudentID,Dropout
309464,1
309508,0
309513,1
309515,1
309524,1
309525,1
309530,1
309533,1
309535,1
309536,0
309545,0
309552,1
309555,0
309556,1
309568,1
309590,0
309654,1
309668,0
309693,1
309702,0
309720,1
309736,1
309750,1
309751,0
309754,1
309780,1
309787,1
309790,1
309797,1
309798,0
309799,0
309812,0
309813,1
309814,1
309823,0
309846,0
309855,0
309856,0
309875,0
309876,1
309878,0
309896,0
309903,1
309912,0
309920,0
309921,0
309926,1
309927,1
309934,0
309935,1
309944,0
309952,0
309960,1
309963,1
309970,0
309981,0
310005,0
310017,1
310023,1
310033,1
310071,1
310079,0
310084,0
310086,0
310088,1
310093,1
310097,0
310124,0
310126,0
310133,0
310144,1
310145,1
310165,1
310167,1
310192,1
310204,0
310227,1
310236,0
310243,1
310252,0
310268,0
310270,1
310272,1
310283,1
310287,1
310305,1
310321,0
310333,1
310342,0
310352,1
310358,1
310370,0
310375,0
310388,0
310392,0
310394,1
310396,0
310397,0
310398,0
310401,0
310407,0
310412,1
310414,0
310431,0
310433,0
310434,0
310435,0
310440,0
310473,0
310478,1
310479,1
310488,1
310494,1
310506,1
310518,1
310535,0
310536,1
310541,0
310559,0
310575,1
310606,0
310610,1
310617,0
310621,1
310623,1
310681,0
310693,1
310695,1
310725,1
310730,1
310757,0
310758,1
310760,1
310763,1
310768,0
310778,0
310779,0
310782,0
310783,0
310788,0
310797,0
310799,1
310808,1
310812,0
310813,1
310814,1
310815,0
310827,1
310836,1
310851,1
310864,0
310877,1
310919,0
310927,1
310942,1
310980,1
310981,0
311005,1
311023,1
311025,0
311032,1
311056,0
311064,0
311077,0
311083,1
311094,1
311095,1
311099,0
311107,0
311113,0
311114,1
311123,0
311139,1
311144,1
311145,1
311153,0
311162,0
311163,0
311166,1
311167,0
311172,1
311173,0
311178,1
311179,1
311182,0
311194,0
311199,0
311224,0
311228,0
311229,1
311244,1
311260,1
311294,0
311299,0
311300,1
311301,0
311313,1
311366,1
311391,1
311392,1
311410,1
311417,0
311429,0
311443,1
311445,0
311448,1
311454,1
311457,1
311459,1
311473,1
311475,1
311476,0
311477,0
311491,0
311510,0
311518,1
311522,1
311529,0
311532,0
311533,1
311537,1
311541,0
311548,1
311555,0
311561,1
311570,1
311571,0
311574,0
311580,1
311581,0
311583,1
311585,1
311587,0
311589,0
311593,1
311606,0
311611,1
311612,1
311619,0
311634,0
311642,1
311644,1
311653,0
311656,1
311662,1
311663,1
311700,1
311701,1
311703,0
311710,1
311720,1
311721,1
311724,0
311725,0
311726,0
311729,0
311738,0
311752,1
311758,1
311767,0
311769,0
311771,0
311786,1
311803,0
311806,1
311807,1
311811,0
311814,0
311839,0
311842,0
311844,0
311861,0
311867,0
311873,1
311879,0
311882,1
311883,1
311884,0
311886,0
311887,0
311898,0
311900,0
311903,1
311915,0
311921,1
311925,0
311929,0
311935,1
311940,1
311942,0
311948,0
311970,1
311972,0
311974,1
311976,1
311987,0
311990,0
311992,0
312006,0
312009,1
312021,0
312023,1
312033,0
312059,0
312061,0
312088,0
312110,1
312111,0
312113,1
312114,1
312119,0
312131,0
312133,0
312137,0
312138,0
312139,0
312142,0
312143,0
312144,0
312147,0
312149,0
312153,0
312156,0
312162,0
312167,0
312170,0
312176,0
312177,0
312180,0
312189,1
312191,1
312192,1
312193,0
312195,0
312196,0
312200,1
312201,1
312203,1
312204,1
312214,1
312219,1
312224,0
312226,1
312236,0
312242,0
312244,0
312247,0
312249,1
312252,0
312254,0
312256,0
312260,1
312262,1
312263,0
312267,1
312268,1
312283,0
312301,1
312305,0
312309,0
312312,1
312325,1
312330,1
312338,1
312343,0
312345,1
312367,0
312373,0
312374,0
312377,1
312381,1
312384,0
312385,1
312393,1
312399,0
312404,0
312405,0
312411,1
312416,0
312419,0
312421,1
312427,1
312435,1
312452,1
312458,0
312459,0
312461,0
312465,0
312467,1
312476,1
312489,0
312490,0
312494,1
312497,0
312505,0
312507,0
312510,0
312517,0
312521,1
312523,0
312525,0
312531,1
312539,1
312543,0
312545,0
312550,0
312554,1
312556,0
312557,0
312560,0
312569,0
312580,0
312586,0
312591,0
312593,0
312597,1
312598,1
312601,0
312603,1
312606,0
312608,0
312612,1
312618,1
312622,0
312625,1
312630,0
312643,1
312644,0
312646,1
312662,1
312678,0
312679,1
312681,1
312682,0
312687,1
312693,1
312696,0
312697,1
312706,1
312712,1
312713,0
312715,1
312720,0
312723,1
312739,0
312753,1
312763,0
312766,0
312774,0
312775,1
312778,1
312783,1
312787,0
312790,1
312792,0
312793,1
312797,0
312799,1
312801,0
312803,0
312805,1
312807,0
312809,1
312811,0
312818,0
312819,0
312823,0
312825,0
312830,0
312832,0
312836,1
312838,0
312843,0
312845,1
312846,0
312849,0
312850,0
312851,1
312852,1
312854,0
312863,1
312869,0
312873,0
312875,1
312877,0
312881,0
312884,0
312886,0
312887,0
312889,1
312892,1
312899,1
312902,1
312903,1
312906,1
312907,1
312916,0
312919,0
312928,1
312931,1
312933,0
312934,1
312935,0
312949,0
312956,0
312959,0
312961,0
312962,0
312963,0
312964,0
312965,0
312967,0
312968,1
312969,1
312970,1
312972,0
312977,0
312980,0
312983,0
312985,0
312988,0
312999,0
313000,0
313005,0
313021,0
313023,0
313033,0
313035,0
313068,1
313075,1
313086,1
313095,0
313097,1
313108,0
313119,1
313120,0
313122,1
313124,1
313127,1
313156,0
313158,0
313161,1
313169,1
313172,1
313174,1
313175,0
313187,1
313189,1
313193,1
313199,0
313200,1
313202,1
313206,0
313208,1
313218,1
313220,0
313226,1
313239,0
313248,1
313265,0
313270,1
313276,0
313281,1
313283,1
313286,0
313290,1
313300,1
313302,0
313313,0
313320,1
313342,1
313345,0
313349,0
313353,0
313354,0
313355,1
313357,1
313367,0
313369,0
313371,0
313382,1
313386,0
313388,1
313390,0
313393,0
313398,1
313408,0
313411,0
313412,0
313416,0
313419,1
313421,0
313423,1
313434,1
313444,0
313451,0
313462,0
313463,0
313484,1
313491,0
313497,1
313501,0
313505,0
313512,0
313514,1
313549,0
313551,0
313553,0
313565,1
313566,0
313567,0
313575,0
313579,0
313582,0
313588,0
313606,0
313608,1
313610,1
313619,0
313628,1
313642,1
313645,1
313653,1
313655,1
313656,1
313673,0
313674,0
313681,0
313699,0
313700,1
313702,0
313704,1
313705,1
313723,1
313727,1
313732,1
313734,1
313737,0
313758,0
313765,1
313809,0
313816,0
313819,1
313820,1
313825,1
313834,0
313835,1
313836,0
313839,1
313842,0
313845,1
313859,0
313876,0
313877,1
313878,0
313879,0
313881,1
313884,0
313894,1
313895,0
313896,1
313898,0
313901,0
313904,0
313915,1
313927,1
313928,1
313930,0
313935,0
313936,0
313937,1
313939,1
313944,1
313945,0
313947,1
313949,0
313953,1
313969,1
313995,0
313998,1
314001,0
314003,0
314005,0
314016,1
314017,0
314018,1
314020,1
314022,0
314023,1
314024,1
314026,0
314032,1
314043,0
314053,1
314057,1
314058,0
314059,1
314060,0
314062,1
314065,0
314066,1
314079,0
314086,0
314087,0
314089,1
314090,0
314091,1
314103,0
314117,1
314119,1
314120,1
314123,0
314128,0
314129,0
314130,1
314132,1
314146,0
314154,0
314168,1
314169,1
314176,0
314184,0
314187,0
314190,0
314209,0
314210,0
314212,1
314217,1
314219,1
314220,1
314222,0
314223,1
314232,1
314242,0
314244,0
314264,1
314266,0
314268,1
314283,0
314292,1
314295,1
314299,0
314301,1
314309,1
314311,1
314318,1
314322,0
314331,1
314333,0
314336,1
314340,0
314341,0
314342,1
314357,1
314359,1
314364,1
314368,0
314369,1
314373,0
314381,1
314390,0
314394,1
314395,1
314398,0
314403,1
314409,1
314411,1
314422,0
314423,1
314425,0
314432,1
314433,0
314434,1
314436,1
314440,1
314445,0
314449,0
314450,1
314496,0
314498,1
314509,0
314519,1
314534,1
314536,1
314539,1
314540,1
314541,0
314543,0
314550,0
314551,1
314555,1
314560,1
314562,1
314565,0
314568,1
314583,0
314596,1
314599,0
314617,1
314623,1
314636,0
314640,0
314641,0
314648,1
314651,1
314653,1
314657,1
314659,0
314660,1
314683,1
314684,0
314690,0
314741,1
314807,1
314808,1
314814,0
314821,1
314822,1
314824,1
314826,0
314829,0
314830,0
314831,1
314833,0
314837,0
314840,1
314841,1
314845,1
314850,1
314851,0
314860,1
314862,0
314868,0
314869,0
314872,1
314881,0
314889,1
314890,1
314910,0
314926,0
314946,0
314948,1
314949,0
314952,1
314957,0
314958,1
314966,1
314973,1
314976,1
314990,1
314994,1
315011,1
315074,1
315081,1
315086,1
315124,1
315125,1
315126,1
315144,0
315146,1
315156,0
315158,1
315161,1
315162,0
315173,1
315187,1
315190,0
315196,1
315197,0
315198,0
315200,1
315217,1
315223,1
315236,0
315237,1
315238,1
315247,1
315248,1
315260,1
315262,1
315268,1
315270,0
315276,1
315277,1
315279,1
315301,1
315303,0
315315,0
315320,0
315322,1
315323,1
315327,0
315328,0
315332,1
315337,1
315338,1
315342,1
315350,1
315351,0
315355,1
315362,1
315370,0
315390,1
315398,0
315399,0
315404,1
315414,0
315416,0
315418,1
315422,1
315444,1
315450,1
315471,0
315477,1
315482,1
315493,1
315494,0
315496,1
315503,1
315507,1
315521,1
315524,1
315537,1
315542,1
315543,0
315545,0
315565,1
315567,1
315576,1
315579,1
315591,0
315592,0
315594,0
315604,1
315605,0
315606,0
315608,0
315609,0
315614,1
315615,1
315618,0
315622,1
315637,1
315676,0
315758,1
315761,1
315794,1
29716,1
32781,1
34380,1
43533,1
44549,0
65040,1
66350,0
67171,1
72172,1
74206,1
76745,1
76749,0
85008,1
89707,1
90127,0
90481,1
94757,0
103021,1
106126,1
124858,0
202471,1
205058,0
206241,1
234162,0
235052,1
236660,0
238093,1
239686,1
243951,1
244549,0
250043,1
250961,0
251181,0
257451,0
259425,1
260457,1
261575,0
262270,0
262692,1
262799,1
263349,0
264253,0
267620,0
267704,1
268440,1
270665,0
271948,1
272595,1
274246,1
277764,0
278543,1
279139,0
279209,0
280013,0
280272,0
280410,1
281071,0
281263,1
281824,0
283200,1
284182,1
285290,0
285339,1
287068,1
288062,0
288791,1
288933,0
289281,0
289591,0
289612,0
290174,0
292278,1
293181,0
294374,0
294479,0
294527,1
295517,0
296139,1
296362,1
296586,0
297005,1
297144,0
297651,1
297875,1
298508,0
299368,1
299441,1
299530,1
300502,1
300529,0
302055,0
302296,0
302302,1
302469,1
302644,0
303062,0
303431,1
303692,1
304103,1
304109,0
304131,1
304138,0
304338,0
304707,0
305059,0
305081,1
305085,1
305611,1
305886,0
305990,1
306213,1
306219,0
306456,1
307262,1
307440,1
307623,0
307647,0
307657,1
307936,0
308211,0
308300,0
308691,0
308698,1
308981,0
309257,1
309745,1
309879,0
310035,0
310066,1
310076,0
310602,1
310860,1
311124,0
311450,0
311777,0
311779,0
311781,0
311994,0
312058,0
312293,1
312324,0
312344,1
312485,1
312504,1
312537,1
312540,0
312621,0
312637,1
312785,0
312896,1
313013,1
313182,0
313203,0
313433,1
313561,1
313632,1
313708,0
313745,1
313811,1
313837,1
313883,0
313938,1
314015,1
314178,1
314186,1
314216,1
314290,0
314323,0
314327,1
314421,0
314447,0
314494,1
314505,1
314515,0
314535,1
314538,1
314561,1
314575,1
314590,0
314628,0
314631,1
314639,1
314646,0
314649,0
314825,1
314846,0
314866,1
314883,0
315078,1
315181,1
315188,0
315189,0
315201,1
315222,1
315254,0
315257,1
315314,0
315319,0
315335,0
315407,0
315426,0
315427,1
315435,1
315440,1
315446,1
315497,1
315505,0
315511,0
315530,1
315544,1
315566,0
315569,0
315570,1
315571,0
315578,0
315597,1
315610,1
315687,1
315722,1
315736,0
315784,1
315793,1
315795,1
315796,1
315822,1
315826,0
315832,1
315835,0
315841,0
315875,0
315877,0
315879,0
315904,1
315905,1
315906,0
315907,1
315908,1
315936,1
315939,1
315945,1
315946,1
315963,1
315992,1
315993,1
315994,0
316017,1
316035,1
316081,0
316092,0
316129,0
316132,1
316197,0
316202,0
316215,1
316222,0
316224,1
316227,1
316235,0
316237,1
316268,1
316298,1
316342,0
316346,0
316362,0
316368,0
316471,0
316472,0
316475,1
316480,0
316482,0
316485,1
316487,0
316492,1
316507,1
316521,1
316522,0
316527,1
316535,1
316588,1
316616,1
316645,0
316692,1
316702,0
316704,0
316735,1
316780,0
316784,1
316792,1
316815,1
316818,1
316819,1
316823,0
316824,0
316827,0
316830,1
316835,0
316841,0
316852,1
316854,0
316861,1
316907,0
316908,0
316931,1
316932,0
316933,0
316945,0
316947,0
316950,0
316952,0
316953,0
316954,0
316961,0
316965,1
316968,0
316969,1
316981,0
316992,1
316993,0
317016,0
317028,1
317030,1
317032,1
317035,0
317062,1
317072,0
317079,0
317124,1
317425,0
317461,1
317466,0
317484,0
317486,0
317516,1
317575,0
317576,0
317578,1
317588,0
317594,0
317596,1
317604,0
317647,1
317672,1
317688,1
317714,0
317778,0
317824,1
317830,0
317831,1
317832,1
317835,0
317837,1
317878,0
317912,1
317915,0
317979,0
317982,1
318020,0
318024,1
318025,0
318060,0
318061,1
318080,1
318095,0
318096,0
318097,1
318133,1
318148,1
318153,0
318179,1
318225,1
318229,1
318233,0
318300,1
318308,1
318319,0
318323,0
318349,0
318361,1
318366,0
318379,1
318427,1
318470,1
318482,1
318491,1
318507,0
318537,1
318539,0
318540,0
318541,1
318543,0
318551,1
318560,1
318563,1
318569,0
318573,1
318576,1
318587,1
318597,1
318634,1
318635,1
318637,1
318649,1
318671,0
318698,0
318722,1
318784,0
318802,1
318811,0
318875,1
318892,1
318955,0
319051,1
319056,1
319062,1
319074,0
319078,0
319080,0
319081,0
319092,0
319116,1
319163,1
319172,1
319194,1
319206,1
319215,1
319236,1
319237,0
319242,1
319276,1
319280,1
319281,0
319285,1
319354,0
319378,1
319458,1
319473,1
319505,1
319568,0
319571,1
319572,1
319579,1
319597,1
319614,1
319635,0
319715,0
319718,0
319867,1
315251,1
317394,1
320964,1
322620,1
324816,0
321586,0
323240,0
320871,0
322688,1
323588,0
316664,0
322661,1
321547,1
320437,0
324162,1
319634,1
311156,0
324720,0
324667,1
323359,1
320094,1
317807,0
321936,0
324725,1
320370,0
317712,0
316620,0
322156,0
321250,0
324030,0
315661,1
318058,1
319469,1
320404,0
317029,0
323306,1
321633,0
317993,0
320473,0
316788,0
324545,1
320947,1
320672,1
323524,1
324322,0
317228,0
319758,0
318773,1
320441,1
322669,0
320341,1
324709,0
323549,0
321371,0
321179,1
288890,0
320515,0
304217,1
315186,1
316972,1
319536,1
317109,0
322924,1
320450,1
321109,1
317743,1
321242,0
319396,1
322603,1
322716,1
317669,1
323222,1
313450,1
323113,0
324102,0
318211,1
321901,0
317698,0
321317,1
316622,1
320513,0
324617,0
319330,1
324680,1
317473,0
285108,1
319714,0
324644,1
321716,1
320422,0
322477,0
321496,1
318743,0
320477,0
321260,0
321686,0
318549,0
319258,1
319719,1
320383,0
322076,0
319755,1
324957,1
319991,0
304530,1
319004,0
316795,1
319725,1
323401,0
321353,0
316985,1
320412,0
321704,0
323786,1
126039,1
320481,0
310843,1
320008,0
286460,0
291574,1
318985,1
35433,1
316840,1
323409,1
82498,1
320075,1
323352,0
317726,0
323339,1
319208,0
316637,0
317621,0
320535,1
316673,0
317112,0
317050,0
324293,1
320735,1
318621,1
324908,1
322592,1
293376,0
318149,1
319192,1
319400,1
318440,1
322655,0
320612,1
320910,0
317070,0
319497,1
316312,1
322792,1
44496,0
322222,1
312093,0
320528,1
318582,0
251449,1
320700,1
319817,1
319419,0
317789,0
318050,1
324346,0
322991,0
324384,0
303984,1
317638,0
319754,1
320492,0
295316,1
324707,1
323944,1
321707,0
301113,1
323932,1
322725,0
323102,1
319746,0
319293,1
317627,0
317158,1
318248,0
319212,0
323684,0
318817,1
317418,0
317852,1
315909,0
319216,1
320501,0
317436,0
323424,0
321186,1
319388,1
318737,1
317864,1
319389,1
320799,0
311880,0
306228,1
322840,1
314658,0
324916,1
249150,1
324971,0
321382,0
323504,1
322205,0
313999,1
321593,0
299586,1
295691,1
322844,1
322944,0
321965,1
309759,0
321053,1
318082,0
322689,1
321799,1
317901,1
317139,0
318205,1
321951,0
318888,0
316299,0
314542,1
322729,0
320088,0
322251,1
316771,1
320838,1
319588,1
319753,0
322708,1
320867,1
320410,0
319913,1
324833,1
316102,0
324098,1
322435,0
324093,1
317829,0
323915,1
324021,0
321759,0
315805,1
314006,0
319703,1
321354,0
319972,1
310271,0
321993,0
319146,0
322030,1
323283,0
318799,0
319001,0
317811,0
316868,0
320632,1
318114,0
319003,1
324625,0
320907,1
317083,1
316113,0
323914,0
320415,0
321387,0
318321,0
319532,0
322265,0
319404,1
319189,0
316347,0
315169,0
324661,1
322596,0
322527,1
320882,0
318522,1
319798,0
320829,1
318611,1
320988,0
320064,1
318701,0
320224,0
324805,1
320482,0
320417,0
324499,1
317236,0
316902,1
206198,1
322882,1
320420,0
312175,0
82661,0
31216,0
304007,1
325028,1
319257,0
322174,1
317944,0
319741,0
321714,1
321169,0
318926,1
318499,1
319066,0
320001,0
322358,0
318375,0
322229,0
316188,1
317767,0
319300,0
320796,0
317953,0
317819,0
319616,1
321373,0
317027,0
313620,1
78416,0
324878,1
90177,1
322976,0
311505,1
319386,1
322652,1
323404,1
318449,1
321008,0
324927,1
319383,0
322274,1
321001,1
322717,1
319594,1
322068,0
320686,0
320409,0
323084,1
303776,1
324652,1
309834,1
316351,0
314773,0
321300,1
322317,1
317752,0
323347,0
323111,1
314795,1
317871,0
318845,1
321553,0
318842,1
317348,1
320620,0
317438,0
318803,1
316390,1
319764,0
317895,0
319731,0
318413,0
322180,1
317381,0
319894,0
320146,1
318191,0
317352,1
318788,0
312097,1
320220,0
318700,0
320983,1
321288,1
316136,1
303709,1
303762,1
316977,0
316012,1
323431,1
322647,1
321257,0
323615,1
322856,1
260354,0
318806,0
320239,0
320775,0
322679,0
314749,1
320781,1
322804,0
314782,0
321434,1
315902,0
318390,1
321282,0
325011,1
324642,1
318439,1
283352,1
315264,1
320488,0
319054,1
299973,0
321276,1
313428,1
314800,0
319999,1
312190,0
317044,0
320236,0
317382,0
319651,1
322502,1
319059,0
318360,0
318140,0
317551,0
319006,1
322555,0
320897,1
318104,0
314771,0
316411,0
319694,1
320356,0
317753,0
318893,1
319696,0
318809,0
320054,1
316967,0
318894,0
317722,0
319860,0
322333,0
323501,1
322656,1
323790,1
316606,1
324649,1
318984,1
314000,1
320315,0
320531,0
318184,1
314476,1
319012,0
320505,1
321966,1
320399,0
321720,0
318691,0
317345,0
316619,0
320704,1
320232,1
321555,0
320187,1
316352,1
320293,1
321635,0
318494,0
321573,1
319345,1
317195,1
312069,0
321395,1
323858,1
315894,0
319640,1
322788,0
73122,1
324593,1
322316,0
324252,1
322293,1
297186,0
319079,0
316403,0
323110,1
316623,0
317776,0
323065,0
321409,0
320989,1
321368,1
316741,1
321394,1
319919,0
317422,0
317344,0
322123,1
323529,0
322086,0
314776,0
324537,1
318437,1
309809,1
316260,1
317046,1
316589,1
322059,1
318826,1
321398,0
319310,0
319723,0
319637,0
320955,1
323295,0
318974,1
319153,0
317790,0
319504,0
244587,1
324061,1
317785,1
318008,0
315176,0
320142,1
321479,0
323753,1
320858,0
313194,1
319708,1
301792,0
313364,0
94030,1
323155,0
276054,1
260200,0
324109,1
272525,0
322260,1
320978,0
320533,0
324059,1
311649,0
308555,0
317167,1
318642,0
320980,0
68658,1
316767,1
316666,1
323059,0
316526,0
318419,0
323762,1
320328,0
315737,0
320489,0
324294,1
324977,1
289863,0
322163,1
318271,0
306974,0
309567,1
319621,1
320745,1
314605,0
318948,0
321147,0
317371,1
317163,1
317877,0
322731,1
322764,1
314676,0
318341,1
322907,1
319788,1
323072,1
322706,0
296915,1
318347,1
320082,1
322269,0
316659,1
320429,0
317209,0
324749,1
324733,1
318702,1
318837,0
320246,1
317956,1
316015,1
320494,0
316787,0
323516,1
323528,0
318646,1
322619,1
307597,1
321230,0
322193,0
308860,0
319507,0
317907,1
320878,0
317175,0
319776,1
322678,1
318282,0
317634,0
312726,0
318351,1
320997,1
324045,1
317850,1
318353,0
318222,0
320382,0
320930,0
316997,1
321383,0
321663,1
324819,1
299546,1
318150,1
316964,0
316150,0
315959,1
318518,1
319489,0
319067,1
318364,1
318189,1
317223,0
319917,1
306694,1
314859,0
318102,1
319898,0
307468,0
316510,0
320524,0
318401,1
321723,0
321014,0
320089,0
321366,0
318312,1
314139,0
258326,1
322335,0
320921,0
323051,1
322178,1
320859,1
323039,1
323299,1
318001,1
319849,0
321838,1
316794,0
314455,0
318751,0
322261,0
320773,1
309014,0
314456,0
319205,0
323049,0
317696,1
317452,0
316306,0
319387,0
317424,1
318680,1
323745,1
324779,1
312300,0
319781,0
322499,1
317913,1
322680,0
314752,1
316724,0
319691,1
322283,1
320856,1
320428,1
322659,1
317633,0
321718,1
323046,1
317060,0
324349,0
93036,1
320803,0
324915,1
319279,1
321626,1
311770,1
318889,1
324873,1
318163,0
318322,1
316718,0
318548,0
320244,0
323971,1
321256,0
312538,0
324048,1
320673,0
319467,1
312654,1
322397,0
324079,1
84495,0
312989,1
316944,1
318035,0
323811,1
322517,1
319301,0
288842,1
322664,1
317130,0
319484,1
316679,1
321709,0
324436,1
321556,1
317392,0
324245,1
321249,0
324465,0
317640,1
320931,0
320899,0
324197,0
313240,1
324033,0
317972,0
320714,0
317870,1
321844,0
321312,1
318100,0
320575,1
320502,0
323672,1
318683,0
322554,1
317992,1
319685,1
315878,1
316249,0
317025,0
317151,0
317157,0
317161,1
317856,0
318990,1
319503,0
320385,1
320454,1
321195,1
322132,1
322512,0
322497,0
322643,1
322644,1
322645,1
323314,1
265886,1
322326,1
92847,0
318570,0
318772,0
324501,0
322988,1
297504,0
285488,1
322812,1
322858,1
314537,1
323832,1
318523,1
323963,1
322687,0
322421,0
322753,1
321953,1
322171,0
320904,1
301974,1
324373,0
323254,0
323748,0
324256,0
280841,0
323037,0
320078,0
314531,1
265066,0
323420,1
259794,1
297376,0
281387,0
322111,0
275844,1
279974,1
323570,1
324000,1
320044,0
322170,0
321284,1
205292,0
323335,0
320331,0
323515,1
322195,0
321289,0
282378,0
322290,1
324592,1
268518,0
304571,1
284246,0
324807,0
324595,1
249296,1
294319,0
320073,1
323258,1
323067,0
303791,1
52248,0
323319,1
322833,1
323427,1
320627,1
322682,0
324492,1
322443,1
297383,0
324897,0
322177,1
320778,0
91417,0
323580,1
319437,0
235203,1
86327,1
323145,0
323595,1
293221,1
314894,0
287876,0
323579,1
324626,1
322287,0
319985,1
203209,0
321921,0
259564,0
289664,1
320619,1
272338,1
289949,0
314051,1
324687,1
323087,1
321809,1
318562,1
276681,0
323197,1
304902,0
323075,0
276999,1
283378,0
73098,1
289279,1
316412,0
321432,1
253347,1
323610,0
288061,0
314321,1
320990,0
324156,0
324591,1
323340,1
315991,0
298736,0
289957,0
315329,1
320819,0
318639,1
34272,0
288388,0
294436,0
314071,0
297119,0
299042,0
311017,0
323093,0
324027,0
316737,0
324976,1
321930,1
312551,0
322282,0
321832,0
253472,0
322192,0
323574,0
323107,0
246357,0
324020,1
321940,1
278446,0
323812,1
320834,0
323927,1
324460,0
322668,0
107547,1
286301,1
322479,1
324691,0
88283,1
320779,0
324014,0
324775,0
319247,0
322113,1
323195,1
299022,0
322854,0
299866,0
324318,0
317983,1
324234,1
303018,1
324213,0
320279,0
323256,0
321738,1
321478,0
323600,1
305337,1
324403,0
318598,1
323178,1
320071,0
322210,1
322094,0
324877,1
324521,0
322534,0
301578,1
291557,1
317065,1
321402,1
315626,0
322808,1
321996,0
322531,0
314420,0
322365,1
322090,0
322691,0
322631,0
323862,0
323676,1
323903,0
322207,1
293050,1
323207,1
324511,0
323144,1
243286,0
323077,1
312437,1
318101,1
323397,1
323521,0
323313,0
323019,0
314443,0
280850,0
324057,1
321706,1
93706,1
261286,0
324480,1
323449,1
323442,1
322181,1
323200,0
317998,1
235843,0
316082,1
324506,0
322911,0
324323,1
287093,0
317833,1
321526,0
323578,0
324249,0
272891,0
312387,1
318496,0
323370,1
321029,0
319526,0
316353,1
310128,0
320091,1
270681,0
323629,1
322445,0
322628,0
322108,1
324028,0
304124,0
100951,1
304539,1
322385,1
318688,0
323001,0
321740,1
260227,1
324266,1
279280,1
324485,1
241886,1
320334,1
319245,1
324269,0
316394,1
324682,1
316903,1
321543,0
94475,0
322026,0
313094,1
324149,1
272668,1
321592,0
320345,0
323630,1
68759,1
315899,0
322825,0
322019,1
318971,0
324466,0
305541,0
43344,1
319169,1
322423,1
322633,0
323678,1
276828,0
324685,0
311780,1
322065,1
313616,1
324859,1
323532,1
322310,0
321903,1
323977,0
320749,0
324339,1
322789,1
312453,1
322183,0
288374,0
323905,0
319398,0
321470,0
71631,1
323224,0
322289,1
323216,1
321964,1
318983,0
323587,0
322537,0
88234,0
321425,1
323673,0
303913,1
316740,0
303962,1
314284,0
316389,0
319406,0
65687,0
290535,1
323901,0
322762,1
322379,1
310967,1
269376,0
324464,1
324024,0
268844,0
275871,0
323212,1
323699,1
323362,0
269083,1
315970,1
323013,0
322933,1
317826,1
318681,1
322629,0
89559,0
324369,0
323399,0
267684,0
324618,1
322912,0
323214,0
237385,1
324756,0
77893,1
316445,0
313558,1
320889,1
306615,1
321804,1
320787,0
290271,1
314947,0
320924,1
321827,0
282421,0
320701,0
323766,1
322860,1
323737,1
323633,1
313560,0
320893,0
323430,0
289435,0
317411,0
314650,1
321931,0
266718,1
324022,1
321669,0
262637,1
254252,0
321476,0
320887,1
323609,1
289805,0
44372,1
317270,0
313547,0
324734,0
323464,0
322169,1
323264,0
324524,0
323079,0
265193,0
43422,0
322020,1
321902,1
205066,0
317548,1
323530,0
322766,1
320039,0
323758,1
322281,0
322084,0
290783,0
321597,0
311043,0
105055,0
322751,0
66738,1
318741,1
269165,0
322454,0
324599,1
282524,1
322447,0
323736,0
310933,1
322648,1
322556,1
322895,0
264582,0
320056,1
320788,0
322476,1
319490,0
311568,0
324960,0
280512,1
321338,0
324497,0
298488,0
322431,0
322370,0
324115,1
316709,0
321513,0
324924,0
321803,1
254082,0
318882,1
275549,0
287351,0
316470,0
324091,0
318577,0
298091,1
72528,1
319181,1
324815,1
323632,0
322219,0
323002,0
318592,0
315738,0
323572,0
279327,1
322137,1
276628,0
249683,1
321976,0
293501,1
290273,1
319631,0
322559,0
323957,1
323500,0
313831,1
321990,0
312054,1
324271,0
311372,0
322398,0
322876,0
322797,0
292130,1
305828,1
323271,1
324676,0
322806,1
321473,0
76617,0
321292,1
322004,0
322713,0
320607,0
260214,1
321212,0
323360,1
323726,0
241586,1
323009,1
323365,1
322458,0
321948,0
323533,0
322777,0
323700,0
278409,0
322201,1
318446,0
322330,0
323756,0
324834,1
68809,0
300486,0
322199,0
322441,0
316959,0
323008,0
308879,0
313093,1
323186,0
310921,1
322958,0
322937,0
305818,1
322010,0
322389,1
280241,0
322739,0
322175,0
303273,0
297539,0
321532,1
290196,0
314934,0
321986,1
316796,1
310852,0
322096,0
324708,0
278678,0
320971,0
321607,0
321422,0
323621,1
316473,0
324126,1
324440,1
322095,0
323518,1
324311,1
324767,0
312924,1
86356,1
316568,1
269349,1
307218,1
322681,0
323208,1
321767,0
321666,0
316746,0
323677,1
321514,0
320628,0
320970,0
321480,0
324800,1
319441,1
322903,1
294079,0
316289,1
323810,0
323005,0
302393,1
315438,1
324473,0
247756,1
322694,1
272634,1
311125,0
323085,0
322012,0
323809,1
322307,1
289654,1
307104,1
321019,0
259730,0
321933,0
290789,1
323951,0
322241,0
318383,0
322948,0
306921,1
322368,1
325008,1
108910,0
322998,0
323057,1
324461,0
258454,0
323836,1
323070,1
321695,0
322684,0
323410,0
322940,0
296923,0
323153,0
314601,0
314183,1
322471,1
322433,0
322784,0
322914,1
320728,1
324538,1
322179,0
277863,1
313709,1
